date,t,rh,sp,cc,pev,sw,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp
2018-02-25,5.72000002704167,77.62457425,956.368956666667,27.75,0.0809294659916667,5.82368569166667,5.21375003333333,4.82000004166667,5.67208339583333,7.07,0.330083333333333,0.340208333333333,0.323,0.207583333333333,0
2018-02-26,3.12000005,86.127873125,954.7900475,67.5,0.0452056207291667,11.4558359666667,4.71583343333333,5.16166675416667,5.682500075,7.02416666666667,0.3365,0.3365,0.3215,0.208,12.4
2018-02-27,-0.9737499075,69.31571925,955.459135416667,81.75,0.0438205277529167,8.14377892916667,3.30958340833333,4.35958338333333,5.62208333333333,7.00541675416667,0.355166666666667,0.339625,0.3215,0.208,2.7
2018-02-28,0.309583394583333,86.5926862916667,950.914775416667,99.9583333333333,0.0163607175245,6.9566202625,1.69708337916667,2.99083339166667,5.38458340833333,6.9700003,0.362541666666667,0.342208333333333,0.321,0.208,18.1
2018-03-01,8.66583333333333,91.5728944166667,940.937445833333,96.7916666666667,0.06353486925,8.68862668333333,5.9720834,4.37416672083333,5.145000025,6.92416669166667,0.413333333333333,0.3785,0.321958333333333,0.208,5.9
2018-03-02,7.31583339583333,67.9851649583333,945.066910833333,48.3333333333333,0.102614533204167,18.5147657291667,7.76166669166667,6.85541674166667,5.351250075,6.8825,0.397291666666667,0.394041666666667,0.324958333333333,0.208,1.2
2018-03-03,9.29916666666667,74.9580816666667,945.677439166667,68.2916666666667,0.0992267540125,15.57767995,8.76166670416667,7.70333339583333,5.73041671666667,6.86583333333333,0.383625,0.386458333333333,0.327416666666667,0.208416666666667,0.4
2018-03-04,9.22833335833333,81.846933375,945.30853875,93.2916666666667,0.0632292970416667,5.97053392916667,8.6262500375,7.93041670416667,6.12625005,6.82,0.3835,0.379541666666667,0.327583333333333,0.209,6.1
2018-03-05,6.61583335,90.5342918333333,940.78282375,79.7916666666667,0.0442752747375,6.95942029583333,7.432500025,7.71583335833333,6.43875005,6.82,0.394125,0.378166666666667,0.325875,0.209,4.2
2018-03-06,5.74708336791667,81.010309125,944.04843125,29.9166666666667,0.0875429838083333,9.4178662,6.12000004583333,6.33458342083333,6.51583342083333,6.82,0.378833333333333,0.380666666666667,0.325833333333333,0.209,0
2018-03-07,5.52000003083333,76.5134157083333,953.269746666667,43.75,0.0909475798333333,7.429568475,5.60958336666667,5.94916671666667,6.46583343333333,6.82,0.363833333333333,0.374,0.3275,0.209,0
2018-03-08,5.73666670125,78.6594897916667,957.0630075,71.125,0.0583371535625,6.90999938333333,5.14291670416667,5.59291672916667,6.37625005,6.82,0.356625,0.36725,0.326791666666667,0.209625,0.1
2018-03-09,9.13875005833333,79.3900397083333,958.551031666667,45.25,0.103557520333333,8.7883501875,7.24083337083333,6.15333340833333,6.27208343333333,6.78458333333333,0.350708333333333,0.362416666666667,0.327708333333333,0.21,0.1
2018-03-10,12.34708325,85.802376875,954.025073333333,63.625,0.102394384,11.3364978125,10.8679166666667,8.90333333333333,6.50333343333333,6.77,0.347125,0.3565,0.327208333333333,0.21,1.1
2018-03-11,9.657500025,74.8558625833333,947.6420975,34,0.0949494907333333,16.5714246208333,9.87208334583333,9.4325,6.9512500375,6.77,0.340958333333333,0.3515,0.326583333333333,0.21,0
2018-03-12,7.68875002916667,76.69565,955.50927375,37.7916666666667,0.0965582782458333,7.86680824166667,8.55125005,8.45541670416667,7.23458350833333,6.77,0.331083333333333,0.345333333333333,0.324,0.21,0.4
2018-03-13,7.00958335,83.0945137083333,961.681466666667,74.7916666666667,0.0646172369166667,5.28580212,7.2637500375,7.663750025,7.33666666666667,6.8075,0.330458333333333,0.340791666666667,0.3235,0.210208333333333,0.2
2018-03-14,8.18458331666667,83.6917860416667,956.878517083333,87.3333333333333,0.0964152156416667,9.057434125,7.980416675,7.39083337083333,7.30333333333333,6.82,0.316708333333333,0.332291666666667,0.316625,0.211,1.3
2018-03-15,10.1075000125,74.98466525,946.987207083333,45.25,0.103394792541667,15.1393813416667,10.0491666791667,9.27416666666667,7.45333338333333,6.82,0.353708333333333,0.332208333333333,0.316,0.211,2.8
2018-03-16,7.6200000125,71.8923234166667,949.933121666667,19.9166666666667,0.0987682672,6.442266925,7.97625002916667,8.257500025,7.62833333333333,6.84291666666667,0.337708333333333,0.331125,0.315916666666667,0.211,1.1
2018-03-17,4.9387500775,82.073757,946.431416666667,63.4583333333333,0.0787860287083333,7.492135275,6.33666672083333,7.02208338333333,7.5825,6.87,0.339375,0.33125,0.3155,0.211,0.7
2018-03-18,4.72000004416667,76.4612027083333,947.226599583333,58.5,0.0909235769166667,5.05201176666667,6.0679166875,6.50541670416667,7.39083338333333,6.87,0.329958333333333,0.330916666666667,0.3145,0.211,0.1
2018-03-19,4.74291671125,73.3298443333333,950.838882083333,53.625,0.0932786392916667,7.20466354583333,5.61583337916667,6.06791672916667,7.19083337083333,6.87,0.324958333333333,0.330041666666667,0.315,0.211,4.5
2018-03-20,5.18458337083333,61.0863854583333,953.05527375,80.6666666666667,0.111494221,9.1110638125,6.44916672916667,6.7137500625,7.08458333333333,6.87,0.36075,0.331666666666667,0.314625,0.211,1.6
2018-03-21,3.576250075125,48.0012901666667,964.494131666667,52.3333333333333,0.11326563904,10.3236487916667,5.21375005,6.12416667916667,6.97208339583333,6.87208333333333,0.347708333333333,0.334041666666667,0.314,0.211333333333333,0
2018-03-22,5.14083338333333,51.8219424166667,963.630345,34.5833333333333,0.118293731279167,6.11044055,5.6616667375,5.74083338333333,6.78250015,6.87,0.330583333333333,0.331208333333333,0.314,0.212,0
2018-03-23,7.82416678125,60.2383335833333,954.636509583333,48.5416666666667,0.126255156529167,5.29223271875,7.1554166875,6.39916671666667,6.64083338333333,6.87,0.3165,0.327375,0.313041666666667,0.212,0
2018-03-24,4.60333338333333,92.1722287083333,944.814561666667,99.875,0.015621805625,7.07719619166667,6.09291672916667,6.8200000625,6.7137502625,6.87,0.391958333333333,0.344708333333333,0.310833333333333,0.212,33
2018-03-25,6.3408333375,85.04918975,954.781360833333,93.6666666666667,0.0621071158916667,6.31135425416667,6.7262500375,6.52833339583333,6.65541666666667,6.87,0.40875,0.388291666666667,0.312666666666667,0.212,5
2018-03-26,6.83250005416667,77.1039547083333,962.524930833333,49.3333333333333,0.100675095458333,5.07334092083333,6.94500002083333,6.64708337083333,6.66166671666667,6.87,0.3855,0.384583333333333,0.314958333333333,0.212,0.6
2018-03-27,8.02208335416667,71.8136054583333,966.281340416667,66.625,0.103952509291667,5.34965293333333,7.4741667125,6.96166669166667,6.69708347083333,6.87,0.372708333333333,0.376916666666667,0.316208333333333,0.212,0
2018-03-28,11.1241667333333,77.00823225,961.68155875,39.5833333333333,0.136102746833333,6.32103281958333,10.045,8.64708335833333,6.86583335833333,6.87,0.356125,0.367833333333333,0.315416666666667,0.212,0
2018-03-29,10.1283333583333,81.8144642083333,956.140462083333,55.1666666666667,0.1105263697375,9.68759135416667,10.2220833583333,9.47625,7.23666672916667,6.87,0.344666666666667,0.358416666666667,0.315,0.212,0
2018-03-30,9.26583337083333,68.7982348333333,950.385814583333,35.5833333333333,0.13584932995,13.7514103125,10.0345833458333,9.59708333333333,7.57416674166667,6.87416666666667,0.336666666666667,0.353416666666667,0.317,0.212333333333333,0.1
2018-03-31,7.33666669166667,57.5452991666667,951.811009583333,37.5833333333333,0.133007586604167,13.6737622041667,8.21583337083333,8.50958335833333,7.75958342083333,6.92,0.326833333333333,0.347291666666667,0.317,0.213,0.5
2018-04-01,6.9408333625,67.7765609583333,963.028594166667,45.625,0.131947380291667,6.1800809875,7.55541669583333,7.48666674166667,7.71583340833333,6.92,0.318083333333333,0.340375,0.317416666666667,0.213,0
2018-04-02,9.66166668333333,64.093154,958.3921025,79.0416666666667,0.139656612041667,6.94349128333333,9.226250025,8.56166671666667,7.71583347083333,6.94083345833333,0.309,0.33375,0.316458333333333,0.213,1.9
2018-04-03,11.7595833458333,71.2730145,955.539370833333,53.5,0.1260132265,7.869906475,10.5450000125,9.5575,7.89708335833333,6.9700003,0.300291666666667,0.327041666666667,0.315125,0.213,0.8
2018-04-04,11.311666625,69.7093994583333,957.503154583333,28.9583333333333,0.150446453308333,13.8989829541667,11.1637500125,10.2970833333333,8.16791666666667,6.97833358333333,0.290625,0.322083333333333,0.315125,0.213,0
2018-04-05,10.9158333583333,73.6579580833333,965.3273975,33.2083333333333,0.1451963100375,6.7152898,11.02625,10.2616666666667,8.40958333333333,7.02,0.280541666666667,0.316,0.314416666666667,0.213,0
2018-04-06,10.6199999875,74.247252625,962.970130833333,80.7083333333333,0.112109335479167,6.926066975,10.4616666916667,10.0429166666667,8.6075,7.05125,0.273375,0.308791666666667,0.311333333333333,0.213,0.7
2018-04-07,11.40125,74.6555865833333,958.535311666667,61,0.109658326975,16.5905012375,11.5095833333333,10.7575,8.81583333333333,7.08666666666667,0.280583333333333,0.3045,0.3105,0.213,3.6
2018-04-08,9.80958334583333,93.36166375,952.381032083333,98.0416666666667,0.02284089605,8.55447093333333,10.3470833333333,10.4825,9.02833333333333,7.12625,0.382875,0.326708333333333,0.309208333333333,0.213166666666667,28.7
2018-04-09,10.101250025,77.4620210416667,953.998745416667,41.4166666666667,0.125754683254167,9.4576720375,10.9762500125,10.3095833333333,9.09708333333333,7.17416669166667,0.387041666666667,0.366833333333333,0.310208333333333,0.214,1.4
2018-04-10,7.99291670416667,80.8499705833333,950.930689166667,79.5833333333333,0.0921469660125,13.4767574541667,9.51583334583333,9.69708333333333,9.1575,7.2200003,0.367125,0.364125,0.3115,0.214,3.9
2018-04-11,8.13666669166667,83.9328785833333,943.170233333333,83.625,0.0810834505833333,12.7577959875,9.6950000125,9.64083333333333,9.1325,7.26791667916667,0.424,0.420875,0.33475,0.214,44.3
2018-04-12,8.442916675,73.1885289583333,948.225609583333,60,0.1222682239875,5.46948759916667,9.157500025,8.89708334583333,9.02,7.31166666666667,0.402666666666667,0.407291666666667,0.350916666666667,0.214,2.5
2018-04-13,8.588750025,91.4163194166667,956.61096625,91.4166666666667,0.031989368125,4.61294732083333,8.19708333333333,8.51375,8.87625,7.34708333333333,0.411291666666667,0.406958333333333,0.355333333333333,0.214541666666667,5.1
2018-04-14,9.713750025,89.3952205833333,963.639899166667,98.9583333333333,0.03979867425,7.70494588333333,9.30958333333333,9.00125,8.74916666666667,7.37,0.415625,0.410125,0.359958333333333,0.215,8.4
2018-04-15,12.7262500666667,74.808161125,961.056083333333,62.4583333333333,0.139305944833333,4.6782015375,11.63666665,9.94083333333333,8.74916666666667,7.42,0.397333333333333,0.410125,0.367083333333333,0.215625,0.1
2018-04-16,12.9408332916667,80.58652,962.577983333333,81.7916666666667,0.0855207393333333,6.75761885,12.3908333333333,11.5054166666667,9.00958333333333,7.44291680416667,0.382083333333333,0.395041666666667,0.368416666666667,0.216,0.4
2018-04-17,13.9450000375,79.0364370833333,969.98194375,65.3333333333333,0.159329426083333,4.40303535833333,13.36375,11.7241666666667,9.28458333333333,7.482500225,0.371125,0.385625,0.3675,0.216958333333333,0.6
2018-04-18,15.4783333333333,67.7970860416667,973.50892125,35.1666666666667,0.170358927229167,5.55696804166667,14.5824999583333,13.0658333333333,9.68041666666667,7.53041666666667,0.354375,0.374666666666667,0.366166666666667,0.217208333333333,0
2018-04-19,14.842916625,66.7776185416667,972.833950833333,10.9583333333333,0.161101255625,9.04927275833333,14.2116666666667,13.2491666666667,10.10125,7.58875,0.339916666666667,0.364958333333333,0.363791666666667,0.218,0
2018-04-20,14.924166625,68.6178944583333,970.637350833333,12.4583333333333,0.155714568416667,5.7117105,13.9887499583333,12.9845833333333,10.4116666666667,7.64708333333333,0.328416666666667,0.355875,0.361583333333333,0.218166666666667,0
2018-04-21,15.145,74.6829264166667,968.248760416667,11.7916666666667,0.1660329983125,5.13517941666667,14.674166625,13.4575,10.6825,7.71583355833333,0.31725,0.347125,0.359583333333333,0.219,0
2018-04-22,15.6158333333333,71.8863010833333,966.093533333333,48.6666666666667,0.1841121422625,6.81710937,14.7991666666667,13.6825,10.9658333333333,7.79291666666667,0.302958333333333,0.337708333333333,0.356958333333333,0.219,0
2018-04-23,16.4095832916667,74.9700604583333,967.353570833333,86.7083333333333,0.135721826458333,4.3645837125,15.367916625,14.18875,11.2575,7.86791666666667,0.292375,0.328375,0.354333333333333,0.219833333333333,0
2018-04-24,17.311666625,74.7639507083333,967.257516666667,35.7916666666667,0.179716485291667,4.9462297825,16.5304167083333,14.8616667083333,11.55125,7.94708349583333,0.29125,0.321833333333333,0.352041666666667,0.22,0
